question_text,prediction,ground_truths,generated_text,correctness,EccentricityUncertainty,PTrue_VLM,Entropy,PRelevant_VLM,LARS_BASE,llava_evqa_bm25,llava_evqa_bm25_with_context,llava_evqa_rerank,llava_evqa_rerank_with_context,llava_evqa_eva_clip,llava_evqa_eva_clip_with_context,qwen_evqa_bm25,qwen_evqa_bm25_with_context,qwen_evqa_rerank,qwen_evqa_rerank_with_context,qwen_evqa_eva_clip,qwen_evqa_eva_clip_with_context,llava_infoseek_bm25,llava_infoseek_bm25_with_context,llava_infoseek_rerank,llava_infoseek_rerank_with_context,llava_infoseek_eva_clip,llava_infoseek_eva_clip_with_context,qwen_infoseek_bm25,qwen_infoseek_bm25_with_context,qwen_infoseek_rerank,qwen_infoseek_rerank_with_context,qwen_infoseek_eva_clip,qwen_infoseek_eva_clip_with_context,Image_Perturbation
What was erratic about this theatre?,Lighting,['existence'],"[""It doesn't close until the light is out"", 'There is no indication of erratic actions here.', 'Lighting', 'Windows', 'Light', 'Lights', 'Nothing', 'Schedule', 'Timing', 'Owner']",0,-6.000418250430937,0.9521704363181294,-1.6140786801462212,0.1106733869639079,0.1676557064056396,0.0043203369714319,0.076428972184658,0.0239779949188232,0.0325398482382297,0.0040719993412494,0.0172427129000425,0.0012311547761783,0.0177663974463939,0.002735701855272,0.0481343530118465,0.0010672509670257,0.0212308019399642,0.000812308921013,0.0151169290766119,0.0006965923821553,0.0295255742967128,0.0012844274751842,0.0062268935143947,0.001301106181927,0.0032483388204127,0.0013495743041858,0.0050745159387588,0.0018788691377267,0.0068186889402568,0.16064453125
In what country is this temple located?,China,['Taiwan'],"['China', 'China', 'China', 'India', 'China', 'China', 'China', 'China', 'Vietnam', 'India']",0,-3.66273203673681,0.9856989486881732,-0.5674173905950738,0.1196664637315542,0.9730089902877808,0.0322254113852977,0.2817846238613128,0.0212766155600547,0.1314549446105957,0.795350968837738,0.6911482214927673,0.6076216101646423,0.0910787656903266,0.6879069209098816,0.1990401893854141,0.8332809209823608,0.1257131993770599,0.0048123002052307,0.0640215426683425,0.0056136632338166,0.024069782346487,0.0056726913899183,0.0436270534992218,0.2576077878475189,0.1532398760318756,0.0054581589065492,0.1892904937267303,0.0015634187730029,0.107337474822998,1.1259765625
What type of song sparrow is this bird?,Brown,['desert'],"['Brown', 'Sparrow', 'Song sparrow', 'Gray', 'Chick', 'Black', 'Woodcock', 'White', 'Sparrow', 'Brown']",0,-6.60867891962072,0.9714689973193492,-1.3434702438069508,0.1348076609696161,0.3199253380298614,0.0112508609890937,0.006806300021708,0.0579704232513904,0.0072371000424027,0.0036536632105708,0.0044563394039869,0.004343181848526,0.0884861424565315,0.0158917624503374,0.0315190628170967,0.0232640840113163,0.0765031203627586,0.0007091096485964,0.0053912317380309,0.0012749847956001,0.0068456777371466,0.007245251443237,0.0013474943116307,0.0013205702416598,0.2441632449626922,0.0020810863934457,0.0719102323055267,0.0014945974107831,0.037101112306118,0.1695556640625
How tall does this plant grow?,2 feet,['20 centimeters'],"['2 feet', '2 ft', '2 feet', '1 foot', 'Foot', 'Tall', '2 feet', '3 feet', '5 feet', '6 inches']",0,-5.6779868612364295,0.9844964370054085,-0.8420705781066014,0.129137829405204,0.1260954290628433,0.0023356191813945,0.0012624495429918,0.0035177760291844,0.0077519188635051,0.0043492130935192,0.0128214797005057,0.0008746989769861,0.0011107493191957,0.0013170219026505,0.0005885563441552,0.0011061650002375,0.0023033285979181,0.00265942979604,0.0639760419726371,0.0016052381834015,0.0356303751468658,0.1020254716277122,0.0139321088790893,0.001068415120244,0.0009256541961804,0.0012766965664923,0.0011309448163956,0.0013209575554355,0.0031607660930603,0.114990234375
What color is the undertail of both male and female this bird?,Black,['white'],"['Brown', 'Black', 'Black', 'White', 'Black', 'Gray', 'Yellow', 'Black', 'Green', 'Brown']",0,-6.608837594752376,0.9759113321315408,-0.8655816750018858,0.1880780133685329,0.4210654497146606,0.071674458682537,0.2441998869180679,0.0615989565849304,0.3484237194061279,0.1907640844583511,0.1665706485509872,0.0236411970108747,0.0475190132856369,0.1500320732593536,0.081138864159584,0.1913635730743408,0.2961716949939728,0.2192680239677429,0.3400441706180572,0.0637468472123146,0.1671046316623687,0.427597165107727,0.1014478728175163,0.0102258073166012,0.1021084189414978,0.0332325138151645,0.1444659382104873,0.1390799880027771,0.4361619055271148,0.360107421875
"Other than foliage, what else is a cultivar of this tree selected for?",Shade,['habit'],"['Disease resistance', 'Nothing', 'Medicine', 'Sap', 'Deer', 'Food', 'Color', 'Shade', 'Shade', 'Coloration']",0,-6.89865278302163,0.9580875066643422,-1.6990646778745575,0.0848562292624658,0.2239157408475875,0.0159634500741958,0.0393585264682769,0.0143084749579429,0.0040446547791361,0.0058424249291419,0.0019723046571016,0.0037266321014612,0.0079993568360805,0.0132898045703768,0.1229734048247337,0.0198574047535657,0.0129240313544869,0.0011548162437975,0.0037082131020724,0.0013480546185746,0.0076636625453829,0.0031027528457343,0.0011960251722484,0.0015265109250321,0.0039930995553731,0.0195277146995067,0.0081943785771727,0.0041878535412251,0.126914232969284,0.108642578125
What does the dome of this stadium host for corporate guests on match days?,Suite,['lunches and functions'],"['Suite', 'Concert', 'Private box', 'Suite', 'Suite', 'Suite', 'Network', 'Suite', 'Suite', 'Party']",0,-4.597614993073438,0.9894209796697474,-1.1149186268410023,0.104374944765925,0.2740715742111206,0.2211789488792419,0.0237188134342432,0.0391343832015991,0.1585474610328674,0.1711455583572387,0.1016502976417541,0.0195189695805311,0.0681586191058158,0.0447464138269424,0.1009925901889801,0.0850602760910987,0.0366214290261268,0.0008867637952789,0.0944147557020187,0.0027705503161996,0.0989641025662422,0.0019567376002669,0.0124997021630406,0.0015692353481426,0.005005931481719,0.0099104503169655,0.0113115664571523,0.0024338122457265,0.0567783825099468,0.1259765625
In what year was this path officially launched?,2005,['1993'],"['2002', '1922', '1756', '2000', 'Unknown', '25', '2011', '2008', '1950', '1990']",0,-9.486832980505136,0.9630709693166702,-0.9920171908015618,0.063678630095297,0.0424601137638092,0.0028334213420748,0.0040359012782573,0.0030266405083239,0.03009520098567,0.0062754610553383,0.0621411055326461,0.0017282359767705,0.0011491144541651,0.0011900896206498,0.001298144692555,0.0036632523406296,0.0073098954744637,0.0037258074153214,0.0138299325481057,0.000683395541273,0.0160822849720716,0.0062086079269647,0.021055107936263,0.0015601201448589,0.000916724151466,0.0019126130500808,0.0010261783609166,0.0011485344730317,0.0015692255692556,0.026580810546875
What part of the seed of this plant is hard?,Seed,['coat'],"['Seed', 'Seed', 'Root', 'Outside', 'Stem', 'Endo', 'Seed', 'Core', 'Core', 'None']",0,-6.772227787850774,0.9647182497425788,-1.379615130473394,0.1199004156878659,0.2097162455320358,0.0259168930351734,0.0724113658070564,0.0257877092808485,0.1627321392297744,0.0205395109951496,0.1635594367980957,0.0035926003474742,0.0184252746403217,0.0137275224551558,0.0407488122582435,0.0216640178114175,0.0281380619853734,0.0007542054518125,0.0306945387274026,0.003142982488498,0.0300953518599271,0.0103148408234119,0.0062155406922101,0.0009816398378461,0.0009447153424844,0.0033146003261208,0.0024039561394602,0.0008547653560526,0.029309632256627,0.069580078125
What lasts about three and a half hours at this attraction?,Ride,['tour session'],"['Painting', 'Paint', 'Show', 'Sleep', 'Movie', 'Aladdin', 'Trip', 'Ride', 'Unknown', 'Cinderella']",0,-6.850112694272752,0.970402295666578,-1.630329774941007,0.1751368693808747,0.1732499003410339,0.0190067738294601,0.0443123392760753,0.0188062526285648,0.030369222164154,0.0126705858856439,0.0180882383137941,0.0120831774547696,0.0575646162033081,0.0190042797476053,0.2148105949163437,0.0067787375301122,0.1005268022418022,0.0009444683091714,0.0231974367052316,0.0018146052025258,0.0555530413985252,0.0019608233124017,0.0053210943005979,0.0076212212443351,0.0053134853951632,0.0167088080197572,0.015674939379096,0.0026932428590953,0.058499589562416,0.07073974609375
"Along with a movie theater, what was this synagogue later used for?",Church,['a gym'],"['Church', 'Cinema', 'Club', 'Concert', 'Place', 'Church', 'Church', 'School', 'Cinema', 'Church']",0,-5.699136351423107,0.976298580796934,-1.5386125201708638,0.0846906561847804,0.8917228579521179,0.1273306608200073,0.0479995384812355,0.0353852659463882,0.1295694708824157,0.0795733481645584,0.0737868845462799,0.1515302211046219,0.129073679447174,0.1127532944083213,0.4742031395435333,0.1531057655811309,0.0807919800281524,0.0008548679179511,0.017995873466134,0.0038432085420936,0.0156472697854042,0.0014198181452229,0.0069933235645294,0.0243703611195087,0.0885781049728393,0.0491562150418758,0.1868617683649063,0.0131363151594996,0.0337478555738925,0.053192138671875
What other bird is closely related to this bird?,Sparrow,['dusky grouse'],"['Pigeon', 'Puffin', 'Pigeon', 'Owl', 'Eagle', 'Robin', 'Crow', 'Starling', 'Pigeon', 'Spazz']",0,-8.089920760972541,0.9403309064755364,-1.4012519092299045,0.1234650850537615,0.1276950687170028,0.0120173394680023,0.0132813155651092,0.0192387122660875,0.0257313027977943,0.0844672322273254,0.0150687992572784,0.0018349330639466,0.0140407094731926,0.0024299046490341,0.0149891851469874,0.0094284750521183,0.0113433143123984,0.0012539176968857,0.0071542616933584,0.0019118150230497,0.0104023283347487,0.0046295621432363,0.0039314636960625,0.0010371468961238,0.0139465136453509,0.0029284940101206,0.0269674975425004,0.0007991516613401,0.2603600919246673,0.09716796875
What is the relationship between this plant and north america?,Native,['Native'],"[""It doesn't have"", 'None', 'Easier plant', 'Native', 'None', 'Native', 'Native', 'North america does not have these plants', 'Native', 'Native']",1,-2.9840339453957423,0.9881686914559124,-1.386057204550339,0.0787863417647354,0.7894702553749084,0.5303391218185425,0.9030482172966005,0.7854405045509338,0.6861209273338318,0.6329412460327148,0.574356734752655,0.3487061560153961,0.1193340346217155,0.2568883597850799,0.3255947530269623,0.1834410578012466,0.2503976821899414,0.0017444420373067,0.0286930277943611,0.0023907197173684,0.0452190972864627,0.0090128015726804,0.0060361907817423,0.0035487334243953,0.0025707432068884,0.0137260630726814,0.0038523213006556,0.002084573265165,0.0169772934168577,0.252685546875
How are this flower arranged around the stem?,In a bunch,['spiral'],"[""It doesn't have flowers"", 'Not possible', 'Cluster', 'On it', 'Arrange leaves around stem', 'Umbrella', 'Branch', 'Straight', 'In spiral', 'Flower']",0,-6.70754469328345,0.965454552197838,-1.751666528398415,0.1503888132829995,0.0200182516127824,0.0020534836221486,0.001077058725059,0.0026146003510802,0.0022211549803614,0.0009275355841964,0.0014563507866114,0.0007168500451371,0.0039557586424052,0.0009318614029325,0.002349181799218,0.000690984132234,0.0028214964549988,0.000684849161189,0.0011816431069746,0.0005462119006551,0.0030333802569657,0.0007962399977259,0.0008877622312866,0.0010066259419545,0.0338255316019058,0.0021394519135355,0.0014118230901658,0.0008312679128721,0.0140577713027596,0.1048583984375
What do these birds defend?,Nest,['the nest site'],"['Nest', 'Food', 'Nothing', 'Nest', 'Their nest', 'Territory', 'Egg', 'Nest', 'Home', 'Eggs']",0,-5.787602221330944,0.98503738561252,-1.0189636475018538,0.1108897571530524,0.2582739591598511,0.0028592245653271,0.0194633845239877,0.0154427094385027,0.1179636940360069,0.0757909640669822,0.0057051903568208,0.0034657693468034,0.0129146296530961,0.0027532724197953,0.0231338068842887,0.0092881098389625,0.076678842306137,0.0007789988885633,0.0647509321570396,0.0013201282126829,0.0662166997790336,0.0043064504861831,0.0054749599657952,0.0030687032267451,0.003645074320957,0.0062785954214632,0.0431521795690059,0.000882912077941,0.1015403196215629,0.05810546875
What shape is the fruit of this plant?,Round,['a narrow capsule'],"['Round', 'Flower', 'Round', 'Round', 'Round', 'Round', 'Round', 'Round', 'Round', 'Round']",0,-0.0774291771359232,0.9838506932648294,-0.2491145729863395,0.1974894107567285,0.9307684898376464,0.0105301598086953,0.1057089567184448,0.0471961759030818,0.6044623851776123,0.0620600022375583,0.225995272397995,0.1906569600105285,0.1743102520704269,0.2362368553876876,0.1886576861143112,0.3944068551063537,0.2379029989242553,0.2019077092409134,0.0633756667375564,0.035687617957592,0.2645213007926941,0.4015159606933594,0.0813773795962333,0.0119298798963427,0.0956247821450233,0.0158358681946992,0.2484759837388992,0.0202252361923456,0.4226063787937164,0.04449462890625
How many of the first wildflowers to bloom in the san francisco bay area is this plant?,1,['one'],"['2', '2', '1', '2', '1', '6', '2', '2', 'Unknown', '25']",0,-4.832160586441554,0.9791480837308896,-0.8457960987153152,0.0845254061764124,0.2646231353282928,0.0051442650146782,0.0012783427955582,0.0074480311013758,0.0104202758520841,0.007692392449826,0.0036795015912503,0.0030898593831807,0.0103661464527249,0.0068108364939689,0.010463367216289,0.0197998508810997,0.0131396101787686,0.0542868562042713,0.1287990510463714,0.0470643155276775,0.0639532655477523,0.1356741487979889,0.0072648064233362,0.0103861428797245,0.0044372668489813,0.0506964512169361,0.0021647554822266,0.0142631158232688,0.0296549089252948,0.04083251953125
What is the variant form of this insect that has exaggerated wing spots?,Moth,['praenubila Newman'],"['Butterfly', 'Painted lady', 'Blue', 'Stingray', 'Moth', 'Moth', 'Ladybug', 'Bird', 'Butterfly', 'Stenogromia']",0,-7.562540024254626,0.9747356341054756,-1.611836397959511,0.1376008140416541,0.5400937795639038,0.0211473256349563,0.022574309259653,0.0504712797701358,0.058935809880495,0.0768978670239448,0.0142167843878269,0.0086996518075466,0.0323004983365535,0.0132283167913556,0.0637717247009277,0.0640743672847747,0.0218570679426193,0.0011247626971453,0.0110238017514348,0.0016223073471337,0.0177857801318168,0.0249588079750537,0.0022274642251431,0.0012092406395822,0.0035936159547418,0.0050206398591399,0.0180331524461507,0.0011404374381527,0.0608533211052417,0.1739501953125
What could new equipment be easily done at this astronomical observatory?,Install,['installed'],"['Fix', 'Install', 'Observe', 'Install', 'New', 'Stabilize', 'Install', 'Installed', 'No', 'Calibration']",0,-2.890423507719783,0.97986549589839,-1.834861165083324,0.2019753992274848,0.7213459014892578,0.2065499275922775,0.0176120679825544,0.0483788140118122,0.0052580484189093,0.023252872750163,0.0095470594242215,0.0283330306410789,0.4394407868385315,0.0979480072855949,0.4562247395515442,0.0121361380442976,0.1793553084135055,0.001084178336896,0.0077624749392271,0.003006256185472,0.0108975721523165,0.0024439459666609,0.002445611404255,0.0028536668978631,0.0056897420436143,0.0094562154263257,0.0080834459513425,0.0186984799802303,0.0101980846375226,0.055694580078125
When did construction begin on this bridge?,1990,['1949'],"['2 years ago', '2012', '2005', '1990', '2011', '1930', 'Long time ago', 'Years ago', '2015', '1950']",0,-7.187494282799165,0.9822456802549224,-0.8139536474140672,0.0688530159581992,0.0177055783569812,0.0020264303311705,0.0015975814312696,0.0024505357723683,0.0076156370341777,0.0070446040481328,0.0076309321448206,0.0011667245998978,0.0006755292415618,0.0009259939542971,0.0006368496688082,0.0015611641574651,0.001984380185604,0.0104050049558281,0.0343203917145729,0.0040409206412732,0.0146695738658308,0.0599435232579708,0.0033774052280932,0.0014637908898293,0.0009985261131078,0.0015708840219303,0.0008975774399004,0.0011559118283912,0.0014554426306858,0.23828125
What part of this dragonfly's wings are broad?,Left,['hindwings'],"['Wings', 'Wing', 'Hind wings', 'Middle', 'Left', 'Left', 'Wings', 'Tail', 'Left', 'Top']",0,-4.957221743373737,0.9613678226371024,-1.2061707718588877,0.1815807741749759,0.3939475119113922,0.0146862426772713,0.0144992992281913,0.0122876018285751,0.0087343789637088,0.0025103408843278,0.0053890994749963,0.0157079994678497,0.1417054384946823,0.0625594779849052,0.2934343218803406,0.028205906972289,0.1397469788789749,0.0009532433468848,0.0028326697647571,0.005848632659763,0.00679746363312,0.0037984917871654,0.0099936705082654,0.0022172145545482,0.0189633145928382,0.0152365751564502,0.0076231001876294,0.0024460277054458,0.1114509999752044,0.03631591796875
this plant is part of the buckwheat what?,Buckwheat,['family'],"['Berry', 'Conifer', 'Corn', 'Buckwheat', 'Family', 'Family', 'Grass', 'Family', 'Buckwheat', 'Family']",0,-3.437390606730025,0.987919931521625,-1.1972692831497018,0.1215509363299979,0.7224670648574829,0.0629879981279373,0.0609655231237411,0.1685511767864227,0.1945113390684127,0.1892336755990982,0.1245190724730491,0.0844104662537574,0.0404828041791915,0.071365587413311,0.1208046302199363,0.144894540309906,0.0259441938251256,0.0235757138580083,0.2872865498065948,0.0398242324590683,0.3411457538604736,0.5032657980918884,0.0726793855428695,0.0059693893417716,0.0642855763435363,0.0185261219739913,0.0306962132453918,0.0245060808956623,0.335866630077362,0.2200927734375
Who first described this plant?,Linnaeus,['Frederick Traugott Pursh'],"['Linnaeus', 'Linnaeus', 'John de roos', 'Linnaeus', 'Linnaeus', 'Lewis', 'Linnaeus', 'Carolius', 'John smith', 'Carolus linnaeus']",0,-5.566687041174742,0.9748546276515776,-1.1843233333636698,0.0766612146129411,0.412476122379303,0.0035198221448808,0.0023602815344929,0.0120052061975002,0.0490285158157348,0.1000153869390487,0.0394928306341171,0.0298240724951028,0.0106280753389,0.0185532048344612,0.0225152485072612,0.0932275131344795,0.0601064749062061,0.001684195944108,0.4044999778270721,0.0823855176568031,0.32374307513237,0.0520811341702938,0.1336797177791595,0.0492977760732173,0.2247012257575988,0.1378981471061706,0.0930410847067833,0.0763756185770034,0.6787078380584717,0.268310546875
