question_text,prediction,ground_truths,generated_text,correctness,context,LARS_BASE,llava_infoseek_bm25_base_no_context,llava_infoseek_bm25_base_with_context,llava_infoseek_bm25_no_p_prime,llava_infoseek_bm25_no_p_q_i,llava_infoseek_bm25_no_p_q_c,llava_infoseek_bm25_no_p_q
Which city or region does this island locate in?,Hawaii,['Sint Maarten'],[],0,"The wall on the right bank included only six gates :  Porte Saint-Honoré (on the Rue Saint-Honoré, about 500 meters outside of the wall of Philippe Auguste) Porte Montmartre (on Rue Montmartre, at the junction with the rue d'Aboukir) Porte Saint-Denis Porte Saint-Martin Porte du Temple (in the location of the current Place de la République) Porte Saint-Antoine (the location of the current Place de la Bastille)",0.6065995097160339,0.0007622070843353868,0.026235517114400864,0.0059855845756828785,0.002956817392259836,0.00613542553037405,0.00555890379473567
Which city or region does this mountain locate in?,Bogota,['Bogotá'],[],0,The Teleférico de Monserrate is a tourist cable car that connects Bogotá with the Monserrate hill.,0.9593000411987305,0.8084789514541626,0.623540997505188,0.8677447438240051,0.7401487231254578,0.9060637354850769,0.9332113862037659
"What pattern, design or motif is applied to the surface of this material?",Checkered,['check'],[],0,"Gingham fabric was popular to use in various dress material such as shirts, skirts, maxi and also for some home furnishing such as towels and curtains. Along with muslin, gingham is often used as a test fabric while designing fashion or used for making an inexpensive fitting shell prior to making the clothing in fashion fabric. Gingham shirts have been worn by mods since the 1960s and continue to be identified with fans of indie and mod music with brands like Lambretta Clothing, Ben Sherman, Fred Perry, Penguin and Merc producing gingham shirts. In the United Kingdom, the gingham pattern is often used for younger girls' school uniforms.",0.3235710561275482,0.0008867996511980891,0.04234318807721138,0.01057600136846304,0.018177051097154617,0.009625757113099098,0.018998954445123672
What is the area in hectare occupied by this building?,3.24,['10'],[],0,"ce of the Kings of England until fire destroyed the royal apartments in 1512 (after which, the nearby Palace of Whitehall was established). The remainder of Westminster continued to serve as the home of the Parliament of England, which had met there since the 13th century, and also as the seat of the Royal Courts of Justice, based in and around Westminster Hall. In 1834 an even greater fire ravaged the heavily rebuilt Houses of Parliament, and the only significant medieval structures to survive were Westminster Hall, the Cloisters of St Stephen's, the Chapel of St Mary Undercroft, and the Jewel Tower. In the subsequent competition for the reconstruction of the Palace, the architect Charles Barry won with a design for new buildings in the Gothic Revival style, specifically inspired by the English Perpendicular Gothic style of the 14th–16th centuries. The remains of the Old Palace (except the detached Jewel Tower) were incorporated into its much larger replacement, which contains over 1,100 rooms organised symmetrically around two series of courtyards and which has a floor area of 112,476 m² (1,210,680 sq ft). Part of the New Palace's area of 3.24 hectares (8 acres) was reclaimed from the River Thames, which is the setting of its nearly 300-metre long (980 ft) façade, called the River Front. Augustus Pugin, a leading authority on Gothic architecture and style, assisted Barry and designed the interior of the Palace. Christian themes were integrated into the design. Construction started in 1840 and lasted for 30 years, suffering great delays and cost overruns, as well as the death of both leading architects; works for the interior decoration continued intermittently well into the 20th century. Major conservation work has taken place since then to reverse the effects of London's air pollution, and extensive repairs followed the Second World War, including the reconstruction of the Commons Chamber following its bombing in 1941. The Palace is one of the centres of political ",0.1633124053478241,0.014722352847456932,0.20631930232048035,0.06308763474225998,0.10381743311882019,0.23559434711933136,0.08586307615041733
What is this place named after?,Hadrian,['Hadrian'],[],1,Arch of Hadrian (Athens) Arch of Hadrian (Jerash) Arch of Hadrian (Capua) List of Roman triumphal arches,0.33142754435539246,0.0005620152223855257,0.2239229381084442,0.32026851177215576,0.04626288637518883,0.05294867232441902,0.045133352279663086
How many elevators does this have?,1,['23'],[],0,Mode Gakuen Spiral Towers 30 St Mary Axe,0.21199902892112732,0.004355164244771004,0.11427078396081924,0.0722811371088028,0.006520293187350035,0.025868915021419525,0.03351668640971184
this organization is a division of which business group?,Airline,"['Boeing Commercial Airplanes | Boeing Capital | Boeing Defense, Space & Security']",[],0,"United Express is the brand name for the regional branch of United Airlines, under which six individually owned regional airlines operate short- and medium-haul feeder flights. On October 1, 2010, UAL Corporation and Continental Airlines merged to form United Continental Holdings, the holding company for the newly merged United Airlines. On June 27, 2019 United Express changed its parent company name from United Continental Holdings to United Airlines Holdings. As of 2014, 555 aircraft fly under the United Express brand.",0.2620525062084198,0.0006686845445074141,0.018049143254756927,0.004790083970874548,0.011050976812839508,0.0015397444367408752,0.01856229268014431
Where is this plant native to?,New zealand,['New Zealand'],[],1,"The larvae feed on a wide range of trees and shrubs, including Dacrydium cupressinum, Prumnopitys taxifolia, Dacrycarpus dacrydioides, Libocedrus bidwillii, Cupressus macrocarpa, Leptospermum scoparium, Kunzea ericoides, Ozothamnus leptophyllus, Abies, Picea, Pinus and Thuja species.",0.5333619117736816,0.8489679098129272,0.5245064496994019,0.7479243874549866,0.6828272342681885,0.6483767032623291,0.6993902921676636
What is the closest parent taxonomy of this animal?,Thescelosauridae,['Erinaceidae'],[],0,"Orodrominae is the sister taxon of Thescelosaurinae. Its parent taxon is Thescelosauridae (Brown et al, 2013).",0.7446988224983215,0.002455979585647583,0.00402551656588912,0.0012713385513052344,0.0021044290624558926,0.0009487216593697667,0.0011279763421043754
Which historic county does this place belong to?,Dorset,['Dorset'],[],1,"Music videos have been filmed at Durdle Door, including parts of Tears for Fears' ""Shout"", Billy Ocean's ""Loverboy"", Cliff Richard's ""Saviour's Day"" and Bruce Dickinson's ""Tears of the Dragon"". The landscape around Durdle Door has been used in scenes in several films, including Wilde (1997) starring Stephen Fry, Nanny McPhee starring Emma Thompson, the 1967 production of Far From The Madding Crowd (the latter also filmed around nearby Scratchy Bottom), and the Bollywood film Housefull 3. Ron Dawson's children's story Scary Bones meets the Dinosaurs of the Jurassic Coast creates a myth of how Durdle Door came to be, as an 'undiscovered' dinosaur called Durdle Doorus is magically transformed into rock. Dorset-born Arthur Moule, a friend of Thomas Hardy and missionary to China, wrote these lines about Durdle Door for his 1879 book of poetry Songs of heaven and home, written in a foreign land: Shall the tide thus ebb and flow for ever? and for evermore Rave the wave and glance the ripple through the rocks at Durdle Door?",0.9587812423706055,0.9191084504127502,0.7654334306716919,0.5621470808982849,0.5461161136627197,0.6104601621627808,0.4943896532058716
Which protected area is this building usually located in?,National park,['North York Moors'],[],0,"""National Trust Fountains Abbey and Studley Royal Water Garden"". National Trust. Retrieved 20 April 2012. ""Studley Royal Park including the Ruins of Fountains Abbey – UNESCO World Heritage Centre"". Retrieved 7 February 2012. Coppack, Glyn (2009). Fountains Abbey. Amberley. p. 122. ISBN 978-1-84868-418-8. ""MALLORY, JOHN"". History of Parliament Online. Retrieved 5 June 2015. ""History and Research: St Mary's Church, Studley Royal"". English Heritage. Retrieved 7 February 2012.",0.10849037021398544,0.0007585081038996577,0.06371493637561798,0.04203002527356148,0.04225723817944527,0.2865592837333679,0.016344191506505013
Which company manufactures this vehicle?,Chevrolet,['General Motors'],[],0,"The first front-wheel drive Chevrolet, the Chevrolet Citation served as the direct replacement for the Chevrolet Nova as the Chevrolet compact model line.  In line with the 1977 Chevrolet Impala/Caprice and the 1978 Malibu and Monte Carlo, the Citation was downsized over its predecessor.  While packaged with similar interior space as the mid-size Malibu (and trunk space as the Impala), the Citation was far smaller than its 1979 Nova predecessor, shedding 20 inches of length (an inch longer than the Vega), 4 inches of width, and 800 pounds of curb weight. Through its production, as one of the front-wheel drive X-body vehicles, the Chevrolet Citation would undergo a number of manufacturer recalls. In 1980, 225,000 examples were recalled to fix a transmission hose related to underhood fires. The X-body cars (which included the Citation) were the target of an unsuccessful lawsuit by the U.S. National Highway Traffic Safety Administration (NHTSA), which cited a tendency for the vehicles to lose control under heavy braking, and power steering problems.",0.8054811954498291,0.12883788347244263,0.40166938304901123,0.2601315677165985,0.7680892944335938,0.5580872297286987,0.3228340744972229
In which year was this equipment retired from operational service?,1945,['2006'],[],0,"Within a year of its introduction in 1896, the C96 had been sold to governments and commercially to civilians and individual military officers. The Mauser C96 pistol was extremely popular with British officers at the time, and many purchased it privately. Mauser supplied the C96 to Westley Richards in the UK for resale. By the onset of World War I, the C96's popularity with the British military had waned. As a military sidearm, the pistols saw service in various colonial wars, as well as World War I, the Easter Rising and the Irish Civil War, where the gun was nicknamed ""Peter the Painter"", after the contemporary London gangster of that name who was believed to use one, and because the pistol grip looked like a brush handle, the Estonian War of Independence, the Spanish Civil War, the Chinese Civil War, and World War II. During the Warlord Era in China, European embargoes on exporting rifles to Chinese warlords meant that the C96 became a mainstay of the period's armies, and the basic form of the pistol was extensively copied. The C96 also became a staple of Bolshevik commissars from one side and various warlords and gang leaders from another in the Russian Civil War, known simply as ""the Mauser"". Communist revolutionaries Yakov Yurovsky and Peter Ermakov used Mausers to execute the Russian imperial family in July 1918. Winston Churchill was fond of the Mauser C96 and used one at the 1898 Battle of Omdurman and during the Second Boer War; Lawrence of Arabia carried a Mauser C96 for a period, during his time in the Middle East. Indian revolutionary Ram Prasad Bismil and his partymen used these Mauser pistols in the historic Kakori train robbery in August 1925. Chinese communist general, Zhu De, carried a Mauser C96 during his Nanchang Uprising and later conflicts; his gun (with his name printed on it)  is in the Beijing war museum. Three Mauser C96s were used in the killing of Spanish prime minister Eduardo Dato in 1921, and a Mauser C96 was used in the assassination",0.026441575959324837,0.07135342061519623,0.14051394164562225,0.016045965254306793,0.06309029459953308,0.020031368359923363,0.08620190620422363
